Sectie;Xcoord;Ycoord;dist_binnen;dist_buiten;angle_binnen;angle_buiten
A;135845.64;447235.11;500;408;132.08;-47.92
A;135844.89;447234.44;500;409;132.08;-47.92
A;135844.15;447233.77;500;418;132.08;-47.92
A;135843.41;447233.1;417;417;132.08;-47.92
A;135842.67;447232.43;416;415;132.08;-47.92
A;135841.93;447231.76;414;414;132.08;-47.92
A;135841.18;447231.09;413;413;132.08;-47.92
A;135840.44;447230.42;412;413;132.08;-47.92
A;135839.7;447229.75;410;414;132.08;-47.92
A;135838.96;447229.08;409;415;132.08;-47.92
A;135838.21;447228.41;407;416;132.08;-47.92
A;135837.47;447227.74;406;416;132.08;-47.92
A;135836.73;447227.07;405;417;132.08;-47.92
A;135835.99;447226.4;403;418;132.08;-47.92
A;135835.25;447225.73;401;418;132.08;-47.92
A;135834.5;447225.06;400;419;132.08;-47.92
A;135833.76;447224.39;398;420;132.08;-47.92
A;135833.02;447223.72;397;421;132.08;-47.92
A;135832.28;447223.04;396;421;132.08;-47.92
A;135831.53;447222.37;394;422;132.08;-47.92
A;135830.79;447221.7;267;423;132.08;-47.92
A;135830.05;447221.03;267;423;132.08;-47.92
A;135829.31;447220.36;266;424;132.08;-47.92
A;135828.57;447219.69;265;425;132.08;-47.92
A;135827.82;447219.02;265;426;132.08;-47.92
A;135827.08;447218.35;264;426;132.08;-47.92
A;135826.34;447217.68;263;427;132.08;-47.92
A;135825.6;447217.01;265;428;132.08;-47.92
A;135824.85;447216.34;266;428;132.08;-47.92
A;135824.11;447215.67;268;429;132.08;-47.92
A;135823.37;447215.0;269;430;132.08;-47.92
A;135822.63;447214.33;271;431;132.08;-47.92
A;135821.89;447213.66;272;431;132.08;-47.92
A;135821.14;447212.99;251;417;134.97;-45.03
A;135820.44;447212.29;248;408;137.25;-42.75
A;135819.76;447211.55;250;409;137.25;-42.75
A;135819.08;447210.82;251;409;137.25;-42.75
A;135818.4;447210.08;253;410;137.25;-42.75
A;135817.72;447209.35;271;410;137.25;-42.75
A;135817.04;447208.61;270;421;137.25;-42.75
A;135816.36;447207.88;270;419;137.25;-42.75
A;135815.69;447207.15;269;418;137.25;-42.75
A;135815.01;447206.41;269;416;137.25;-42.75
A;135814.33;447205.68;268;414;137.25;-42.75
A;135813.65;447204.94;268;414;137.25;-42.75
A;135812.97;447204.21;267;414;137.25;-42.75
A;135812.29;447203.47;267;415;137.25;-42.75
A;135811.61;447202.74;267;416;137.25;-42.75
A;135810.93;447202.01;269;416;137.25;-42.75
A;135810.26;447201.27;271;417;137.25;-42.75
A;135809.58;447200.54;271;417;137.25;-42.75
A;135808.9;447199.8;270;418;137.25;-42.75
A;135808.22;447199.07;270;419;137.25;-42.75
A;135807.54;447198.33;269;419;137.25;-42.75
A;135806.86;447197.6;269;420;137.25;-42.75
A;135806.18;447196.86;268;420;137.25;-42.75
A;135805.5;447196.13;268;421;137.25;-42.75
A;135804.83;447195.4;267;421;137.25;-42.75
A;135804.15;447194.66;267;422;137.25;-42.75
A;135803.47;447193.93;266;423;137.25;-42.75
A;135802.79;447193.19;265;423;137.25;-42.75
A;135802.11;447192.46;265;424;137.25;-42.75
A;135801.43;447191.72;264;424;137.25;-42.75
A;135800.75;447190.99;264;425;137.25;-42.75
A;135800.07;447190.26;235;426;137.25;-42.75
A;135799.4;447189.52;234;426;137.25;-42.75
A;135798.72;447188.79;234;427;137.25;-42.75
A;135798.04;447188.05;233;427;137.25;-42.75
A;135797.36;447187.32;233;428;137.25;-42.75
A;135796.68;447186.58;232;428;137.25;-42.75
A;135796.0;447185.85;232;429;137.25;-42.75
A;135795.32;447185.12;231;430;137.25;-42.75
A;135794.64;447184.38;231;430;137.25;-42.75
A;135793.97;447183.65;230;431;137.25;-42.75
A;135793.29;447182.91;230;431;137.25;-42.75
A;135792.61;447182.18;229;432;137.25;-42.75
A;135791.93;447181.44;229;433;137.25;-42.75
A;135791.25;447180.71;228;433;137.25;-42.75
A;135790.57;447179.97;229;434;137.25;-42.75
A;135789.89;447179.24;231;434;137.25;-42.75
A;135789.21;447178.51;222;435;137.25;-42.75
A;135788.54;447177.77;221;436;137.25;-42.75
A;135787.86;447177.04;221;436;137.25;-42.75
A;135787.18;447176.3;220;437;137.25;-42.75
A;135786.5;447175.57;220;437;137.25;-42.75
A;135785.82;447174.83;219;438;137.25;-42.75
A;135785.14;447174.1;219;438;137.25;-42.75
A;135784.46;447173.37;218;439;137.25;-42.75
A;135783.78;447172.63;218;440;137.25;-42.75
A;135783.1;447171.9;217;440;137.25;-42.75
A;135782.43;447171.16;217;441;137.25;-42.75
A;135781.75;447170.43;216;441;137.25;-42.75
A;135781.07;447169.69;216;442;137.25;-42.75
A;135780.39;447168.96;215;443;137.25;-42.75
A;135779.71;447168.22;217;443;137.25;-42.75
A;135779.03;447167.49;217;444;137.25;-42.75
A;135778.35;447166.76;216;444;137.25;-42.75
A;135777.67;447166.02;216;445;137.25;-42.75
A;135777.0;447165.29;216;445;137.25;-42.75
A;135776.32;447164.55;159;446;137.25;-42.75
A;135775.64;447163.82;159;447;137.25;-42.75
A;135774.96;447163.08;158;447;137.25;-42.75
A;135774.28;447162.35;158;448;137.25;-42.75
A;135773.6;447161.62;157;448;137.25;-42.75
A;135772.92;447160.88;157;449;137.25;-42.75
A;135772.24;447160.15;158;450;137.25;-42.75
A;135771.57;447159.41;160;450;137.25;-42.75
A;135770.89;447158.68;162;451;137.25;-42.75
A;135770.21;447157.94;165;451;137.25;-42.75
A;135769.53;447157.21;167;452;137.25;-42.75
A;135768.85;447156.48;169;453;137.25;-42.75
A;135768.17;447155.74;180;417;147.3;-32.7
A;135767.64;447154.92;172;394;160.2;-19.8
A;135767.3;447153.98;172;395;160.2;-19.8
A;135766.97;447153.03;172;395;160.2;-19.8
A;135766.63;447152.09;172;395;160.2;-19.8
A;135766.29;447151.15;172;395;160.2;-19.8
A;135765.95;447150.21;172;395;160.2;-19.8
A;135765.61;447149.27;172;395;160.2;-19.8
A;135765.27;447148.33;172;395;160.2;-19.8
A;135764.93;447147.39;172;395;160.2;-19.8
A;135764.59;447146.45;172;396;160.2;-19.8
A;135764.26;447145.51;172;396;160.2;-19.8
A;135763.92;447144.57;171;396;160.2;-19.8
A;135763.58;447143.63;171;396;160.2;-19.8
A;135763.24;447142.68;171;396;160.2;-19.8
A;135762.9;447141.74;171;396;160.2;-19.8
A;135762.56;447140.8;171;396;160.2;-19.8
A;135762.22;447139.86;171;397;160.2;-19.8
A;135761.88;447138.92;171;397;160.2;-19.8
A;135761.55;447137.98;171;397;160.2;-19.8
A;135761.21;447137.04;171;397;160.2;-19.8
A;135760.87;447136.1;171;397;160.2;-19.8
A;135760.53;447135.16;171;397;160.2;-19.8
A;135760.19;447134.22;171;397;160.2;-19.8
A;135759.85;447133.28;171;397;160.2;-19.8
A;135759.51;447132.33;170;398;160.2;-19.8
A;135759.18;447131.39;170;398;160.2;-19.8
A;135758.84;447130.45;170;398;160.2;-19.8
A;135758.5;447129.51;170;398;160.2;-19.8
A;135758.16;447128.57;170;398;160.2;-19.8
A;135757.82;447127.63;170;398;160.2;-19.8
A;135757.48;447126.69;170;398;160.2;-19.8
A;135757.14;447125.75;170;398;160.2;-19.8
A;135756.8;447124.81;170;399;160.2;-19.8
A;135756.47;447123.87;170;399;160.2;-19.8
A;135756.13;447122.93;170;399;160.2;-19.8
A;135755.79;447121.98;170;399;160.2;-19.8
A;135755.45;447121.04;170;399;160.2;-19.8
A;135755.11;447120.1;170;399;160.2;-19.8
A;135754.77;447119.16;169;399;160.2;-19.8
A;135754.43;447118.22;169;400;160.2;-19.8
A;135754.09;447117.28;172;400;160.2;-19.8
A;135753.76;447116.34;186;400;160.2;-19.8
A;135753.42;447115.4;199;400;160.2;-19.8
A;135753.08;447114.46;213;400;160.2;-19.8
A;135752.74;447113.52;213;400;160.2;-19.8
A;135752.4;447112.58;213;400;160.2;-19.8
A;135752.06;447111.63;212;400;160.2;-19.8
A;135751.72;447110.69;225;401;160.2;-19.8
A;135751.39;447109.75;173;401;160.2;-19.8
A;135751.05;447108.81;173;401;160.2;-19.8
A;135750.71;447107.87;173;401;160.2;-19.8
A;135750.37;447106.93;201;400;161.48;-18.52
A;135750.05;447105.98;186;399;164.11;-15.89
A;135749.78;447105.02;186;399;164.11;-15.89
A;135749.5;447104.06;186;399;164.11;-15.89
A;135749.23;447103.1;186;399;164.11;-15.89
A;135748.96;447102.14;186;399;164.11;-15.89
A;135748.68;447101.17;185;399;164.11;-15.89
A;135748.41;447100.21;185;399;164.11;-15.89
A;135748.13;447099.25;185;399;164.11;-15.89
A;135747.86;447098.29;185;399;164.11;-15.89
A;135747.59;447097.33;185;399;164.11;-15.89
A;135747.31;447096.36;185;399;164.11;-15.89
A;135747.04;447095.4;185;399;164.11;-15.89
A;135746.77;447094.44;185;399;164.11;-15.89
A;135746.49;447093.48;185;399;164.11;-15.89
A;135746.22;447092.52;185;399;164.11;-15.89
A;135745.94;447091.56;179;400;164.11;-15.89
A;135745.67;447090.59;179;400;164.11;-15.89
A;135745.4;447089.63;179;400;164.11;-15.89
A;135745.12;447088.67;179;400;164.11;-15.89
A;135744.85;447087.71;179;400;164.11;-15.89
A;135744.58;447086.75;179;400;164.11;-15.89
A;135744.3;447085.78;179;400;164.11;-15.89
A;135744.03;447084.82;185;400;164.11;-15.89
A;135743.75;447083.86;185;400;164.11;-15.89
A;135743.48;447082.9;185;400;164.11;-15.89
A;135743.21;447081.94;185;400;164.11;-15.89
A;135742.93;447080.98;185;400;164.11;-15.89
A;135742.66;447080.01;186;400;164.11;-15.89
A;135742.38;447079.05;186;400;164.11;-15.89
A;135742.11;447078.09;186;400;164.11;-15.89
A;135741.84;447077.13;186;400;164.11;-15.89
A;135741.56;447076.17;186;400;164.11;-15.89
A;135741.29;447075.21;186;401;164.11;-15.89
A;135741.02;447074.24;186;401;164.11;-15.89
A;135740.74;447073.28;186;401;164.11;-15.89
A;135740.47;447072.32;214;401;164.11;-15.89
A;135740.19;447071.36;214;401;164.11;-15.89
A;135739.92;447070.4;214;401;164.11;-15.89
A;135739.65;447069.43;214;401;164.11;-15.89
A;135739.37;447068.47;214;401;164.11;-15.89
A;135739.1;447067.51;214;401;164.11;-15.89
A;135738.82;447066.55;240;401;164.11;-15.89
A;135738.55;447065.59;323;401;164.11;-15.89
A;135738.28;447064.63;323;401;164.11;-15.89
A;135738.0;447063.66;457;401;164.11;-15.89
A;135737.73;447062.7;457;401;164.11;-15.89
A;135737.46;447061.74;457;401;164.11;-15.89
A;135737.18;447060.78;340;401;164.11;-15.89
A;135736.91;447059.82;340;402;164.11;-15.89
A;135736.63;447058.86;323;402;164.11;-15.89
A;135736.36;447057.89;323;402;164.11;-15.89
A;135736.09;447056.93;323;402;164.11;-15.89
A;135735.81;447055.97;323;402;164.11;-15.89
A;135735.54;447055.01;241;402;164.11;-15.89
A;135735.26;447054.05;241;402;164.11;-15.89
A;135734.99;447053.08;241;402;164.11;-15.89
A;135734.72;447052.12;241;402;164.11;-15.89
A;135734.44;447051.16;241;402;164.11;-15.89
A;135734.17;447050.2;241;402;164.11;-15.89
A;135733.9;447049.24;323;402;164.11;-15.89
A;135733.62;447048.28;323;402;164.11;-15.89
A;135733.35;447047.31;323;402;164.11;-15.89
A;135733.07;447046.35;323;402;164.11;-15.89
A;135732.8;447045.39;323;402;164.11;-15.89
A;135732.53;447044.43;323;403;164.11;-15.89
A;135732.25;447043.47;346;403;164.11;-15.89
A;135731.98;447042.5;346;403;164.11;-15.89
A;135731.71;447041.54;346;403;164.11;-15.89
A;135731.43;447040.58;346;403;164.11;-15.89
A;135731.16;447039.62;361;500;164.11;-15.89
A;135730.88;447038.66;361;466;164.11;-15.89
A;135730.61;447037.7;337;449;164.11;-15.89
A;135730.34;447036.73;337;433;164.11;-15.89
A;135730.06;447035.77;323;417;164.11;-15.89
A;135729.79;447034.81;323;403;164.11;-15.89
A;135729.51;447033.85;323;403;164.11;-15.89
A;135729.24;447032.89;323;403;164.11;-15.89
A;135728.97;447031.93;323;403;164.11;-15.89
A;135728.69;447030.96;336;403;164.11;-15.89
A;135728.42;447030.0;361;403;164.11;-15.89
A;135728.15;447029.04;327;404;164.11;-15.89
A;135727.87;447028.08;327;404;164.11;-15.89
A;135727.6;447027.12;326;404;164.11;-15.89
A;135727.32;447026.15;326;404;164.11;-15.89
A;135727.05;447025.19;326;404;164.11;-15.89
A;135726.78;447024.23;330;404;164.11;-15.89
A;135726.5;447023.27;209;404;164.11;-15.89
A;135726.23;447022.31;209;404;164.11;-15.89
A;135725.95;447021.35;208;404;164.11;-15.89
A;135725.68;447020.38;208;404;164.11;-15.89
A;135725.41;447019.42;208;404;164.11;-15.89
A;135725.13;447018.46;208;404;164.11;-15.89
A;135724.86;447017.5;208;404;164.11;-15.89
A;135724.59;447016.54;208;404;164.11;-15.89
A;135724.31;447015.58;208;405;163.74;-16.26
A;135724.03;447014.62;208;405;163.24;-16.76
A;135723.74;447013.66;208;405;163.24;-16.76
A;135723.45;447012.7;208;405;163.24;-16.76
A;135723.17;447011.74;208;405;163.24;-16.76
A;135722.88;447010.78;210;405;163.24;-16.76
A;135722.59;447009.83;219;405;163.24;-16.76
A;135722.3;447008.87;227;405;163.24;-16.76
A;135722.01;447007.91;253;405;163.24;-16.76
A;135721.72;447006.95;253;406;163.24;-16.76
A;135721.44;447006.0;253;406;163.24;-16.76
A;135721.15;447005.04;253;406;163.24;-16.76
A;135720.86;447004.08;253;406;163.24;-16.76
A;135720.57;447003.12;257;406;163.24;-16.76
A;135720.28;447002.17;266;406;163.24;-16.76
A;135719.99;447001.21;275;406;163.24;-16.76
A;135719.71;447000.25;283;406;163.24;-16.76
A;135719.42;446999.29;326;406;163.24;-16.76
A;135719.13;446998.34;326;406;163.24;-16.76
A;135718.84;446997.38;326;406;163.24;-16.76
A;135718.55;446996.42;326;406;163.24;-16.76
A;135718.26;446995.46;326;406;163.24;-16.76
A;135717.98;446994.51;326;407;163.24;-16.76
A;135717.69;446993.55;326;407;163.24;-16.76
A;135717.4;446992.59;326;407;163.24;-16.76
A;135717.11;446991.63;326;407;163.24;-16.76
A;135716.82;446990.68;326;407;163.24;-16.76
A;135716.53;446989.72;326;407;163.24;-16.76
A;135716.24;446988.76;326;407;163.24;-16.76
A;135715.96;446987.8;326;407;163.24;-16.76
A;135715.67;446986.85;326;407;163.24;-16.76
A;135715.38;446985.89;326;407;163.24;-16.76
A;135715.09;446984.93;326;407;163.24;-16.76
A;135714.8;446983.97;336;407;163.24;-16.76
A;135714.51;446983.02;353;407;163.24;-16.76
A;135714.23;446982.06;345;408;163.24;-16.76
A;135713.94;446981.1;345;408;163.24;-16.76
A;135713.65;446980.14;345;408;163.24;-16.76
A;135713.36;446979.19;345;408;163.24;-16.76
A;135713.07;446978.23;344;408;163.24;-16.76
A;135712.78;446977.27;344;408;163.24;-16.76
A;135712.5;446976.31;354;408;163.24;-16.76
A;135712.21;446975.36;354;408;163.24;-16.76
A;135711.92;446974.4;354;408;163.24;-16.76
A;135711.63;446973.44;189;408;163.24;-16.76
A;135711.34;446972.48;189;408;163.24;-16.76
A;135711.05;446971.53;189;408;163.24;-16.76
A;135710.76;446970.57;205;408;163.24;-16.76
A;135710.48;446969.61;208;409;163.24;-16.76
A;135710.19;446968.65;217;409;163.24;-16.76
A;135709.9;446967.7;232;409;163.24;-16.76
A;135709.61;446966.74;195;409;163.24;-16.76
A;135709.32;446965.78;195;409;163.24;-16.76
A;135709.03;446964.82;188;409;163.24;-16.76
A;135708.75;446963.87;188;409;163.24;-16.76
A;135708.46;446962.91;188;409;163.24;-16.76
A;135708.17;446961.95;188;409;163.24;-16.76
A;135707.88;446960.99;188;409;163.24;-16.76
A;135707.59;446960.04;188;409;163.24;-16.76
A;135707.3;446959.08;188;409;163.24;-16.76
A;135707.02;446958.12;191;409;163.24;-16.76
A;135706.73;446957.16;200;410;163.24;-16.76
A;135706.44;446956.21;209;410;163.24;-16.76
A;135706.15;446955.25;219;410;163.24;-16.76
A;135705.86;446954.29;228;410;163.24;-16.76
A;135705.57;446953.33;236;410;163.24;-16.76
A;135705.28;446952.38;237;410;163.24;-16.76
A;135705.0;446951.42;255;410;163.24;-16.76
A;135704.71;446950.46;267;410;163.24;-16.76
A;135704.42;446949.5;274;410;163.24;-16.76
A;135704.13;446948.55;283;410;163.24;-16.76
A;135703.84;446947.59;292;410;163.24;-16.76
A;135703.55;446946.63;302;410;163.24;-16.76
A;135703.27;446945.67;308;410;163.24;-16.76
A;135702.98;446944.72;307;411;163.24;-16.76
A;135702.69;446943.76;307;411;163.24;-16.76
A;135702.4;446942.8;307;411;163.24;-16.76
A;135702.11;446941.84;307;411;163.24;-16.76
A;135701.82;446940.89;307;411;163.24;-16.76
A;135701.54;446939.93;307;411;163.24;-16.76
A;135701.25;446938.97;193;411;163.24;-16.76
A;135700.96;446938.01;193;411;163.24;-16.76
A;135700.67;446937.06;192;411;163.24;-16.76
A;135700.38;446936.1;190;411;163.24;-16.76
A;135700.09;446935.14;190;411;163.24;-16.76
A;135699.8;446934.18;190;411;163.24;-16.76
A;135699.52;446933.23;189;411;163.24;-16.76
A;135699.23;446932.27;189;411;163.24;-16.76
A;135698.94;446931.31;189;412;163.24;-16.76
A;135698.65;446930.35;189;412;163.24;-16.76
A;135698.36;446929.4;189;412;163.24;-16.76
A;135698.07;446928.44;189;412;163.24;-16.76
A;135697.79;446927.48;189;412;163.24;-16.76
A;135697.5;446926.52;189;412;163.24;-16.76
A;135697.21;446925.57;189;412;163.24;-16.76
A;135696.92;446924.61;187;412;163.24;-16.76
A;135696.63;446923.65;187;412;163.24;-16.76
A;135696.34;446922.69;187;412;163.24;-16.76
A;135696.06;446921.74;188;412;163.24;-16.76
A;135695.77;446920.78;188;412;163.24;-16.76
A;135695.48;446919.82;188;412;163.24;-16.76
A;135695.19;446918.86;188;413;163.24;-16.76
A;135694.9;446917.91;188;500;163.24;-16.76
A;135694.61;446916.95;187;500;163.24;-16.76
A;135694.32;446915.99;187;500;163.24;-16.76
A;135694.04;446915.03;187;500;163.24;-16.76
A;135693.75;446914.08;187;500;163.24;-16.76
A;135693.46;446913.12;187;500;163.24;-16.76
A;135693.17;446912.16;187;500;163.24;-16.76
A;135692.88;446911.2;187;500;163.24;-16.76
A;135692.59;446910.25;187;500;163.24;-16.76
A;135692.31;446909.29;187;500;163.24;-16.76
A;135692.02;446908.33;186;500;163.24;-16.76
A;135691.73;446907.37;186;500;163.24;-16.76
A;135691.44;446906.42;186;500;163.24;-16.76
A;135691.15;446905.46;186;500;163.24;-16.76
A;135690.86;446904.5;186;500;163.24;-16.76
A;135690.58;446903.54;186;500;163.24;-16.76
A;135690.29;446902.59;186;500;163.24;-16.76
A;135690.0;446901.63;191;500;163.24;-16.76
A;135689.71;446900.67;201;500;163.24;-16.76
A;135689.42;446899.71;210;500;163.24;-16.76
A;135689.13;446898.76;220;500;163.24;-16.76
A;135688.84;446897.8;229;500;163.24;-16.76
A;135688.56;446896.84;239;500;163.24;-16.76
A;135688.27;446895.88;250;500;163.24;-16.76
A;135687.98;446894.93;259;500;163.24;-16.76
A;135687.69;446893.97;268;500;163.24;-16.76
A;135687.4;446893.01;278;500;163.24;-16.76
A;135687.11;446892.05;302;500;163.24;-16.76
A;135686.83;446891.1;302;500;163.24;-16.76
A;135686.54;446890.14;301;500;163.24;-16.76
A;135686.25;446889.18;301;500;163.24;-16.76
A;135685.96;446888.22;301;500;163.24;-16.76
A;135685.67;446887.27;301;500;163.24;-16.76
A;135685.38;446886.31;301;500;163.24;-16.76
A;135685.1;446885.35;301;500;163.24;-16.76
A;135684.81;446884.39;185;500;163.24;-16.76
A;135684.52;446883.44;185;500;163.24;-16.76
A;135684.23;446882.48;184;500;163.24;-16.76
A;135683.94;446881.52;184;500;163.24;-16.76
A;135683.65;446880.56;183;500;163.24;-16.76
A;135683.36;446879.61;183;500;163.24;-16.76
A;135683.08;446878.65;183;500;163.24;-16.76
A;135682.79;446877.69;183;500;163.24;-16.76
A;135682.5;446876.73;183;500;163.24;-16.76
A;135682.21;446875.78;183;500;163.24;-16.76
A;135681.92;446874.82;183;500;163.24;-16.76
A;135681.63;446873.86;183;500;163.24;-16.76
A;135681.35;446872.9;183;500;163.24;-16.76
A;135681.06;446871.95;182;500;163.24;-16.76
A;135680.77;446870.99;181;500;163.24;-16.76
A;135680.48;446870.03;181;500;163.24;-16.76
A;135680.19;446869.07;181;500;163.24;-16.76
A;135679.9;446868.12;182;500;163.24;-16.76
A;135679.62;446867.16;182;500;163.24;-16.76
A;135679.33;446866.2;182;500;163.24;-16.76
A;135679.04;446865.24;182;500;163.24;-16.76
A;135678.75;446864.29;182;500;163.24;-16.76
A;135678.46;446863.33;182;500;163.24;-16.76
A;135678.17;446862.37;181;500;163.24;-16.76
A;135677.88;446861.41;181;500;163.24;-16.76
A;135677.6;446860.46;181;500;163.24;-16.76
A;135677.31;446859.5;180;500;163.24;-16.76
A;135677.02;446858.54;180;500;163.24;-16.76
A;135676.73;446857.58;180;500;163.01;-16.99
A;135676.44;446856.63;180;500;162.86;-17.14
A;135676.14;446855.67;181;500;162.86;-17.14
A;135675.85;446854.72;181;500;162.86;-17.14
A;135675.55;446853.76;181;500;162.86;-17.14
A;135675.26;446852.81;181;500;162.86;-17.14
A;135674.97;446851.85;180;500;162.86;-17.14
A;135674.67;446850.89;179;500;162.86;-17.14
A;135674.38;446849.94;179;500;162.86;-17.14
A;135674.08;446848.98;179;500;162.86;-17.14
A;135673.79;446848.03;180;500;162.86;-17.14
A;135673.49;446847.07;185;500;162.86;-17.14
A;135673.2;446846.12;212;500;162.86;-17.14
A;135672.9;446845.16;192;500;162.86;-17.14
A;135672.61;446844.21;192;500;162.86;-17.14
A;135672.31;446843.25;193;500;162.86;-17.14
A;135672.02;446842.29;236;500;162.86;-17.14
A;135671.72;446841.34;179;500;162.86;-17.14
A;135671.43;446840.38;179;500;162.86;-17.14
A;135671.13;446839.43;179;500;162.86;-17.14
A;135670.84;446838.47;179;500;162.86;-17.14
A;135670.54;446837.52;179;500;162.86;-17.14
A;135670.25;446836.56;179;500;162.86;-17.14
A;135669.95;446835.61;179;500;162.86;-17.14
A;135669.66;446834.65;179;500;162.86;-17.14
A;135669.36;446833.69;179;500;162.86;-17.14
A;135669.07;446832.74;178;500;162.86;-17.14
A;135668.77;446831.78;178;500;162.86;-17.14
A;135668.48;446830.83;178;500;162.86;-17.14
A;135668.18;446829.87;178;500;162.86;-17.14
A;135667.89;446828.92;177;500;162.86;-17.14
A;135667.6;446827.96;177;500;162.86;-17.14
A;135667.3;446827.01;177;500;162.86;-17.14
A;135667.01;446826.05;178;500;162.86;-17.14
A;135666.71;446825.09;177;500;162.86;-17.14
A;135666.42;446824.14;177;500;162.86;-17.14
A;135666.12;446823.18;177;500;162.86;-17.14
A;135665.83;446822.23;177;500;162.86;-17.14
A;135665.53;446821.27;177;500;162.86;-17.14
A;135665.24;446820.32;177;500;162.86;-17.14
A;135664.94;446819.36;177;500;162.86;-17.14
A;135664.65;446818.41;177;500;162.86;-17.14
A;135664.35;446817.45;177;500;162.86;-17.14
A;135664.06;446816.49;176;500;162.86;-17.14
A;135663.76;446815.54;176;500;162.86;-17.14
A;135663.47;446814.58;176;500;162.86;-17.14
A;135663.17;446813.63;176;500;162.86;-17.14
A;135662.88;446812.67;176;500;162.86;-17.14
A;135662.58;446811.72;176;500;162.86;-17.14
A;135662.29;446810.76;176;500;162.86;-17.14
A;135661.99;446809.8;176;500;162.86;-17.14
A;135661.7;446808.85;176;500;162.86;-17.14
A;135661.4;446807.89;175;500;162.86;-17.14
A;135661.11;446806.94;177;500;162.86;-17.14
A;135660.82;446805.98;178;500;162.86;-17.14
A;135660.52;446805.03;178;500;162.86;-17.14
A;135660.23;446804.07;207;500;162.86;-17.14
A;135659.93;446803.12;213;500;162.86;-17.14
A;135659.64;446802.16;231;500;162.86;-17.14
A;135659.34;446801.2;232;500;162.86;-17.14
A;135659.05;446800.25;245;500;162.86;-17.14
A;135658.75;446799.29;249;500;162.86;-17.14
A;135658.46;446798.34;258;500;162.86;-17.14
A;135658.16;446797.38;272;500;162.86;-17.14
A;135657.87;446796.43;277;500;162.86;-17.14
A;135657.57;446795.47;296;500;162.86;-17.14
A;135657.28;446794.52;296;500;162.86;-17.14
A;135656.98;446793.56;308;500;162.86;-17.14
A;135656.69;446792.6;313;500;162.86;-17.14
A;135656.39;446791.65;322;500;162.86;-17.14
A;135656.1;446790.69;330;500;162.86;-17.14
A;135655.8;446789.74;351;500;162.86;-17.14
A;135655.51;446788.78;351;500;162.86;-17.14
A;135655.21;446787.83;173;500;162.86;-17.14
A;135654.92;446786.87;173;500;162.86;-17.14
A;135654.62;446785.92;173;500;162.86;-17.14
A;135654.33;446784.96;173;500;162.86;-17.14
A;135654.03;446784.0;173;500;162.86;-17.14
A;135653.74;446783.05;173;500;162.86;-17.14
A;135653.45;446782.09;173;500;162.86;-17.14
A;135653.15;446781.14;172;500;162.86;-17.14
A;135652.86;446780.18;172;500;162.86;-17.14
A;135652.56;446779.23;172;500;162.86;-17.14
A;135652.27;446778.27;172;500;162.86;-17.14
A;135651.97;446777.32;172;500;162.86;-17.14
A;135651.68;446776.36;171;500;162.86;-17.14
A;135651.38;446775.4;171;500;162.86;-17.14
A;135651.09;446774.45;171;500;162.86;-17.14
A;135650.79;446773.49;172;500;162.86;-17.14
A;135650.5;446772.54;171;500;162.86;-17.14
A;135650.2;446771.58;171;500;162.86;-17.14
A;135649.91;446770.63;171;500;162.86;-17.14
A;135649.61;446769.67;171;500;162.86;-17.14
