Sectie;Xcoord;Ycoord;dist_binnen;dist_buiten;angle_binnen;angle_buiten
A;208550.29;428847.23;500;500;85.87;-94.13
A;208549.29;428847.3;500;500;85.87;-94.13
A;208548.29;428847.37;500;500;85.87;-94.13
A;208547.3;428847.45;500;500;85.87;-94.13
A;208546.3;428847.52;500;500;85.87;-94.13
A;208545.3;428847.59;500;500;85.87;-94.13
A;208544.31;428847.66;500;500;85.87;-94.13
A;208543.31;428847.73;500;500;85.87;-94.13
A;208542.31;428847.81;500;500;85.87;-94.13
A;208541.31;428847.88;500;500;85.87;-94.13
A;208540.32;428847.95;500;500;85.87;-94.13
A;208539.32;428848.02;500;500;85.87;-94.13
A;208538.32;428848.09;500;500;85.87;-94.13
A;208537.32;428848.17;500;500;85.87;-94.13
A;208536.33;428848.24;500;500;85.87;-94.13
A;208535.33;428848.31;500;500;85.87;-94.13
A;208534.33;428848.38;500;500;85.87;-94.13
A;208533.33;428848.45;500;500;85.87;-94.13
A;208532.34;428848.53;500;500;85.12;-94.88
A;208531.34;428848.61;500;500;84.93;-95.07
A;208530.34;428848.7;500;500;84.93;-95.07
A;208529.35;428848.79;500;500;84.93;-95.07
A;208528.35;428848.88;500;500;84.93;-95.07
A;208527.36;428848.96;500;500;84.93;-95.07
A;208526.36;428849.05;500;500;84.93;-95.07
A;208525.36;428849.14;500;500;84.93;-95.07
A;208524.37;428849.23;500;500;84.93;-95.07
A;208523.37;428849.32;500;500;84.93;-95.07
A;208522.37;428849.41;500;500;84.93;-95.07
A;208521.38;428849.49;500;500;84.93;-95.07
A;208520.38;428849.58;500;500;84.93;-95.07
A;208519.39;428849.67;500;500;84.93;-95.07
A;208518.39;428849.76;500;500;84.93;-95.07
A;208517.39;428849.85;500;500;84.93;-95.07
A;208516.4;428849.94;500;500;84.93;-95.07
A;208515.4;428850.02;500;500;84.93;-95.07
A;208514.41;428850.11;500;500;84.93;-95.07
A;208513.41;428850.2;500;500;84.93;-95.07
A;208512.41;428850.29;500;500;84.93;-95.07
A;208511.42;428850.38;500;500;84.93;-95.07
A;208510.42;428850.47;500;500;84.93;-95.07
A;208509.43;428850.55;500;500;84.93;-95.07
A;208508.43;428850.64;500;500;84.93;-95.07
A;208507.43;428850.73;500;500;84.93;-95.07
A;208506.44;428850.82;500;500;84.93;-95.07
A;208505.44;428850.91;500;500;84.93;-95.07
A;208504.45;428851.0;500;500;84.93;-95.07
A;208503.45;428851.08;500;500;84.93;-95.07
A;208502.45;428851.17;500;500;84.93;-95.07
A;208501.46;428851.26;500;500;84.93;-95.07
A;208500.46;428851.35;500;500;84.93;-95.07
A;208499.46;428851.44;500;500;84.93;-95.07
A;208498.47;428851.53;500;500;84.93;-95.07
A;208497.47;428851.62;500;500;84.93;-95.07
A;208496.48;428851.7;500;500;84.93;-95.07
A;208495.48;428851.79;500;500;84.93;-95.07
A;208494.48;428851.88;500;500;84.93;-95.07
A;208493.49;428851.97;500;500;84.93;-95.07
A;208492.49;428852.06;500;500;84.93;-95.07
A;208491.5;428852.15;500;500;84.93;-95.07
A;208490.5;428852.23;500;500;84.93;-95.07
A;208489.5;428852.32;500;500;85.36;-94.64
A;208488.51;428852.4;500;500;86.18;-93.82
A;208487.51;428852.47;500;500;86.18;-93.82
A;208486.51;428852.54;500;500;86.18;-93.82
A;208485.51;428852.6;500;500;86.18;-93.82
A;208484.52;428852.67;500;500;86.18;-93.82
A;208483.52;428852.74;500;500;86.18;-93.82
A;208482.52;428852.8;500;500;86.18;-93.82
A;208481.52;428852.87;500;500;86.18;-93.82
A;208480.52;428852.94;500;500;86.18;-93.82
A;208479.53;428853.0;500;500;86.18;-93.82
A;208478.53;428853.07;500;500;86.18;-93.82
A;208477.53;428853.14;500;500;86.18;-93.82
A;208476.53;428853.2;500;500;86.18;-93.82
A;208475.54;428853.27;500;500;86.18;-93.82
A;208474.54;428853.34;500;500;86.18;-93.82
A;208473.54;428853.4;500;500;86.18;-93.82
A;208472.54;428853.47;500;500;86.18;-93.82
A;208471.54;428853.54;500;500;86.18;-93.82
A;208470.55;428853.6;500;500;86.18;-93.82
A;208469.55;428853.67;500;500;86.18;-93.82
A;208468.55;428853.74;500;500;86.18;-93.82
A;208467.55;428853.8;500;500;86.18;-93.82
A;208466.56;428853.87;500;500;86.18;-93.82
A;208465.56;428853.94;500;500;86.18;-93.82
A;208464.56;428854.0;500;500;86.18;-93.82
A;208463.56;428854.07;500;500;86.18;-93.82
A;208462.56;428854.14;500;500;86.18;-93.82
A;208461.57;428854.2;500;500;86.18;-93.82
A;208460.57;428854.27;500;500;86.18;-93.82
A;208459.57;428854.34;500;500;86.18;-93.82
A;208458.57;428854.4;500;500;86.18;-93.82
A;208457.58;428854.47;500;500;86.18;-93.82
