Sectie;Xcoord;Ycoord;dist_binnen;dist_buiten;angle_binnen;angle_buiten
A;99497.44;436828.53;43;500;-19.53;160.47
A;99497.78;436829.47;43;500;-19.53;160.47
A;99498.11;436830.41;35;500;-19.53;160.47
A;99498.45;436831.36;35;500;-19.53;160.47
A;99498.78;436832.3;35;500;-19.53;160.47
A;99499.11;436833.24;35;500;-19.53;160.47
A;99499.45;436834.18;35;500;-19.53;160.47
A;99499.78;436835.13;35;500;-19.53;160.47
A;99500.12;436836.07;35;500;-19.53;160.47
A;99500.45;436837.01;35;500;-19.53;160.47
A;99500.79;436837.95;35;500;-19.53;160.47
A;99501.12;436838.9;56;500;-19.53;160.47
A;99501.45;436839.84;98;500;-19.53;160.47
A;99501.79;436840.78;138;500;-19.53;160.47
A;99502.12;436841.72;136;500;-19.53;160.47
A;99502.46;436842.67;134;500;-19.53;160.47
A;99502.79;436843.61;134;500;-19.53;160.47
A;99503.13;436844.55;134;500;-19.53;160.47
A;99503.46;436845.49;135;500;-19.53;160.47
A;99503.79;436846.44;135;500;-19.53;160.47
A;99504.13;436847.38;136;500;-19.53;160.47
A;99504.46;436848.32;136;500;-19.53;160.47
A;99504.8;436849.26;137;500;-19.53;160.47
A;99505.13;436850.21;119;500;-19.53;160.47
A;99505.47;436851.15;118;500;-19.53;160.47
A;99505.8;436852.09;116;500;-19.53;160.47
A;99506.13;436853.03;114;500;-19.53;160.47
A;99506.47;436853.98;97;500;-19.53;160.47
A;99506.8;436854.92;95;500;-19.53;160.47
A;99507.14;436855.86;105;339;-87.5;92.5
A;99507.92;436855.89;159;500;-108.22;71.78
A;99508.87;436855.58;156;500;-108.22;71.78
A;99509.82;436855.27;156;500;-108.22;71.78
A;99510.77;436854.96;156;500;-108.22;71.78
A;99511.72;436854.64;159;500;-108.22;71.78
A;99512.67;436854.33;159;500;-108.22;71.78
A;99513.62;436854.02;159;500;-108.22;71.78
A;99514.57;436853.71;159;500;-108.22;71.78
A;99515.52;436853.39;266;500;-108.22;71.78
A;99516.47;436853.08;266;500;-108.22;71.78
A;99517.42;436852.77;266;500;-108.22;71.78
A;99518.37;436852.46;267;500;-108.22;71.78
A;99519.32;436852.14;267;500;-108.22;71.78
A;99520.27;436851.83;267;500;-108.22;71.78
A;99521.21;436851.52;267;500;-108.22;71.78
A;99522.16;436851.2;267;500;-108.22;71.78
A;99523.11;436850.89;268;500;-108.22;71.78
A;99524.06;436850.58;358;500;-108.22;71.78
A;99525.01;436850.27;358;500;-108.22;71.78
A;99525.96;436849.95;358;500;-108.22;71.78
A;99526.91;436849.64;358;500;-108.22;71.78
A;99527.86;436849.33;358;500;-108.22;71.78
A;99528.81;436849.02;359;500;-108.22;71.78
A;99529.76;436848.7;359;500;-108.22;71.78
A;99530.71;436848.39;39;293;-58.21;121.79
A;99531.3;436848.76;7;500;-16.19;163.81
A;99531.58;436849.72;7;500;-16.19;163.81
A;99531.86;436850.68;7;500;-16.19;163.81
A;99532.14;436851.64;8;500;-16.19;163.81
A;99532.42;436852.6;8;500;-16.19;163.81
A;99532.7;436853.56;8;500;-16.19;163.81
A;99532.98;436854.52;8;500;-16.19;163.81
A;99533.26;436855.48;9;500;-16.19;163.81
A;99533.54;436856.44;9;500;-16.19;163.81
A;99533.81;436857.4;10;500;-16.19;163.81
A;99534.09;436858.36;19;500;-16.19;163.81
A;99534.37;436859.32;19;500;-16.19;163.81
A;99534.65;436860.28;30;500;-12.13;167.87
A;99534.86;436861.26;18;487;-5.91;174.09
A;99534.96;436862.25;18;486;-5.91;174.09
A;99535.07;436863.24;7;487;-5.91;174.09
A;99535.17;436864.24;7;498;-5.91;174.09
A;99535.27;436865.23;7;497;-5.91;174.09
A;99535.37;436866.23;7;496;-5.91;174.09
A;99535.48;436867.22;7;496;-5.91;174.09
A;99535.58;436868.22;7;495;-5.91;174.09
A;99535.68;436869.21;7;496;-5.91;174.09
A;99535.79;436870.21;7;36;-5.91;174.09
A;99535.89;436871.2;7;36;-5.91;174.09
A;99535.99;436872.2;7;36;-5.83;174.17
A;99536.09;436873.19;7;36;-5.76;174.24
A;99536.19;436874.19;7;35;-5.76;174.24
A;99536.29;436875.18;6;35;-5.76;174.24
A;99536.39;436876.18;6;35;-5.76;174.24
A;99536.49;436877.17;6;35;-5.76;174.24
A;99536.6;436878.17;6;34;-5.76;174.24
A;99536.7;436879.16;6;36;-5.76;174.24
A;99536.8;436880.16;6;500;-5.76;174.24
A;99536.9;436881.15;6;500;-5.76;174.24
A;99537.0;436882.15;6;500;-5.76;174.24
A;99537.1;436883.14;6;500;-5.76;174.24
A;99537.2;436884.14;6;500;-5.76;174.24
A;99537.3;436885.13;6;500;-5.76;174.24
A;99537.4;436886.13;6;496;-3.91;176.09
A;99537.47;436887.12;6;498;-3.29;176.71
A;99537.52;436888.12;6;497;-3.29;176.71
A;99537.58;436889.12;52;496;-3.29;176.71
A;99537.64;436890.12;52;496;-3.29;176.71
A;99537.7;436891.12;53;496;-3.29;176.71
A;99537.75;436892.11;9;497;-3.29;176.71
A;99537.81;436893.11;9;500;-3.29;176.71
A;99537.87;436894.11;9;500;-3.29;176.71
A;99537.93;436895.11;9;500;-3.29;176.71
A;99537.98;436896.11;9;500;-3.29;176.71
A;99538.04;436897.11;6;500;-3.29;176.71
A;99538.1;436898.1;6;500;-3.29;176.71
A;99538.16;436899.1;6;500;-3.29;176.71
A;99538.21;436900.1;6;500;-3.29;176.71
A;99538.27;436901.1;6;500;-3.29;176.71
A;99538.33;436902.1;6;500;-3.29;176.71
A;99538.39;436903.1;6;500;-3.29;176.71
A;99538.44;436904.09;6;500;-3.29;176.71
A;99538.5;436905.09;6;500;-3.29;176.71
A;99538.56;436906.09;6;500;-3.29;176.71
A;99538.62;436907.09;6;500;-3.29;176.71
A;99538.67;436908.09;6;500;-2.25;177.75
A;99538.71;436909.09;6;500;-2.12;177.88
A;99538.75;436910.09;11;500;-2.12;177.88
A;99538.79;436911.09;11;500;-2.12;177.88
A;99538.82;436912.08;11;500;-2.12;177.88
A;99538.86;436913.08;11;500;-2.12;177.88
A;99538.9;436914.08;11;500;-2.12;177.88
A;99538.93;436915.08;11;500;-2.12;177.88
A;99538.97;436916.08;11;500;-2.12;177.88
A;99539.01;436917.08;60;500;-2.12;177.88
A;99539.04;436918.08;61;500;-2.12;177.88
A;99539.08;436919.08;62;500;-2.12;177.88
A;99539.12;436920.08;63;500;-2.12;177.88
A;99539.16;436921.08;58;191;-9.66;170.34
A;99539.32;436922.06;59;500;-11.13;168.87
A;99539.52;436923.04;60;175;-7.54;172.46
A;99539.65;436924.03;19;500;-0.77;179.23
A;99539.66;436925.03;18;500;-0.77;179.23
A;99539.67;436926.03;17;500;-0.77;179.23
A;99539.69;436927.03;16;500;-0.77;179.23
A;99539.7;436928.03;15;500;-0.77;179.23
A;99539.71;436929.03;14;179;-0.77;179.23
A;99539.73;436930.03;13;179;-0.77;179.23
A;99539.74;436931.03;12;178;-0.77;179.23
A;99539.76;436932.03;11;178;-0.77;179.23
A;99539.77;436933.03;10;175;-2.99;177.01
A;99539.82;436934.03;9;177;-4.76;175.24
A;99539.9;436935.02;8;181;-4.76;175.24
A;99539.99;436936.02;7;185;-4.76;175.24
A;99540.07;436937.02;6;188;-4.76;175.24
A;99540.15;436938.01;6;192;-4.76;175.24
A;99540.24;436939.01;7;204;-5.36;174.64
A;99540.33;436940.01;7;500;-8.0;172.0
A;99540.47;436941.0;8;500;-8.0;172.0
A;99540.61;436941.99;9;500;-8.0;172.0
A;99540.75;436942.98;9;345;-8.0;172.0
A;99540.89;436943.97;10;345;-8.0;172.0
A;99541.03;436944.96;11;326;-8.0;172.0
A;99541.17;436945.95;30;325;-8.0;172.0
A;99541.3;436946.94;47;325;-8.0;172.0
A;99541.44;436947.93;46;366;-10.86;169.14
A;99541.63;436948.91;46;398;-12.51;167.49
A;99541.85;436949.89;47;404;-12.51;167.49
A;99542.07;436950.86;47;407;-12.51;167.49
A;99542.28;436951.84;48;410;-12.51;167.49
A;99542.5;436952.81;28;413;-12.51;167.49
A;99542.72;436953.79;26;415;-12.51;167.49
A;99542.93;436954.77;24;416;-12.51;167.49
A;99543.15;436955.74;23;419;-12.51;167.49
A;99543.37;436956.72;4;425;-12.51;167.49
A;99543.58;436957.7;5;428;-12.51;167.49
A;99543.8;436958.67;5;432;-12.51;167.49
A;99544.02;436959.65;5;435;-12.51;167.49
A;99544.23;436960.62;5;438;-12.51;167.49
A;99544.45;436961.6;5;438;-12.51;167.49
A;99544.67;436962.58;5;441;-12.51;167.49
A;99544.88;436963.55;5;444;-12.51;167.49
A;99545.1;436964.53;5;450;-12.51;167.49
A;99545.32;436965.51;5;453;-12.51;167.49
A;99545.53;436966.48;43;454;-12.51;167.49
A;99545.75;436967.46;43;461;-14.1;165.9
A;99545.99;436968.43;8;463;-14.55;165.45
A;99546.24;436969.4;6;464;-14.55;165.45
A;99546.5;436970.36;6;465;-14.55;165.45
A;99546.75;436971.33;6;465;-14.55;165.45
A;99547.0;436972.3;6;466;-14.55;165.45
A;99547.25;436973.27;6;466;-14.55;165.45
A;99547.5;436974.23;6;467;-14.55;165.45
A;99547.75;436975.2;6;467;-14.55;165.45
A;99548.0;436976.17;6;468;-14.55;165.45
A;99548.25;436977.14;6;468;-14.55;165.45
A;99548.51;436978.11;6;217;-14.55;165.45
A;99548.76;436979.07;6;217;-14.55;165.45
A;99549.01;436980.04;6;216;-14.55;165.45
A;99549.26;436981.01;27;216;-14.55;165.45
A;99549.51;436981.98;25;216;-14.55;165.45
A;99549.76;436982.95;22;215;-14.55;165.45
A;99550.01;436983.91;21;215;-14.55;165.45
A;99550.26;436984.88;21;215;-14.55;165.45
A;99550.52;436985.85;22;214;-14.55;165.45
A;99550.77;436986.82;22;214;-14.55;165.45
A;99551.02;436987.79;22;214;-14.55;165.45
A;99551.27;436988.75;23;213;-14.55;165.45
A;99551.52;436989.72;23;213;-14.55;165.45
A;99551.77;436990.69;24;213;-14.55;165.45
A;99552.02;436991.66;24;212;-14.55;165.45
A;99552.27;436992.62;73;212;-14.55;165.45
A;99552.53;436993.59;43;212;-14.55;165.45
A;99552.78;436994.56;42;211;-14.92;165.08
A;99553.03;436995.53;41;210;-15.62;164.38
A;99553.3;436996.49;39;210;-15.62;164.38
A;99553.57;436997.45;21;209;-15.62;164.38
A;99553.84;436998.42;5;209;-15.62;164.38
A;99554.11;436999.38;5;209;-15.62;164.38
A;99554.38;437000.34;5;208;-15.62;164.38
A;99554.65;437001.3;5;208;-15.62;164.38
A;99554.92;437002.27;5;209;-15.62;164.38
A;99555.19;437003.23;5;212;-15.62;164.38
A;99555.46;437004.19;5;212;-15.62;164.38
A;99555.73;437005.16;5;212;-15.62;164.38
A;99556.0;437006.12;5;211;-15.62;164.38
A;99556.27;437007.08;5;211;-15.62;164.38
A;99556.54;437008.05;5;211;-15.62;164.38
A;99556.81;437009.01;5;210;-15.62;164.38
A;99557.07;437009.97;5;210;-15.68;164.32
A;99557.34;437010.93;4;209;-16.04;163.96
A;99557.62;437011.9;5;209;-16.04;163.96
A;99557.9;437012.86;5;209;-16.04;163.96
A;99558.17;437013.82;5;208;-16.04;163.96
A;99558.45;437014.78;5;208;-16.04;163.96
A;99558.73;437015.74;5;208;-16.04;163.96
A;99559.0;437016.7;5;207;-16.04;163.96
A;99559.28;437017.66;5;207;-16.04;163.96
A;99559.56;437018.62;6;207;-16.04;163.96
A;99559.83;437019.58;6;207;-16.04;163.96
A;99560.11;437020.55;6;206;-16.68;163.32
A;99560.39;437021.5;6;201;-21.19;158.81
A;99560.76;437022.44;28;201;-21.19;158.81
A;99561.12;437023.37;28;201;-21.19;158.81
A;99561.48;437024.3;28;201;-21.19;158.81
A;99561.84;437025.23;29;196;-21.19;158.81
A;99562.2;437026.16;29;196;-21.19;158.81
A;99562.56;437027.1;16;195;-21.63;158.37
A;99562.93;437028.03;14;194;-23.7;156.3
A;99563.33;437028.94;9;194;-23.7;156.3
A;99563.74;437029.86;4;193;-23.7;156.3
A;99564.14;437030.77;4;193;-23.7;156.3
A;99564.54;437031.69;4;193;-23.7;156.3
A;99564.94;437032.6;4;192;-25.17;154.83
A;99565.37;437033.51;4;195;-29.62;150.38
A;99565.86;437034.38;4;195;-29.62;150.38
A;99566.36;437035.25;4;195;-29.62;150.38
A;99566.85;437036.12;5;195;-29.62;150.38
A;99567.34;437036.99;5;195;-29.62;150.38
A;99567.84;437037.86;13;195;-29.62;150.38
A;99568.33;437038.72;5;195;-29.62;150.38
A;99568.83;437039.59;5;195;-31.34;148.66
A;99569.35;437040.45;5;195;-33.15;146.85
A;99569.89;437041.28;6;195;-33.15;146.85
A;99570.44;437042.12;6;195;-33.15;146.85
A;99570.99;437042.96;6;195;-33.15;146.85
A;99571.53;437043.8;6;195;-33.15;146.85
A;99572.08;437044.63;6;195;-33.15;146.85
A;99572.63;437045.47;6;195;-33.15;146.85
A;99573.17;437046.31;6;195;-34.65;145.35
A;99573.74;437047.13;66;257;-35.17;144.83
A;99574.32;437047.95;63;257;-35.17;144.83
A;99574.89;437048.77;8;257;-35.17;144.83
A;99575.47;437049.58;8;257;-35.17;144.83
A;99576.05;437050.4;8;257;-35.17;144.83
A;99576.62;437051.22;8;257;-35.17;144.83
A;99577.2;437052.04;9;256;-35.2;144.8
A;99577.77;437052.85;9;256;-35.22;144.78
A;99578.35;437053.67;9;256;-35.22;144.78
A;99578.93;437054.49;12;256;-35.22;144.78
A;99579.5;437055.3;13;256;-35.22;144.78
A;99580.08;437056.12;13;256;-35.22;144.78
A;99580.66;437056.94;19;256;-35.22;144.78
A;99581.23;437057.75;19;256;-35.22;144.78
A;99581.81;437058.57;19;255;-35.49;144.51
A;99582.39;437059.39;8;260;-35.96;144.04
A;99582.98;437060.19;5;260;-35.96;144.04
A;99583.57;437061.0;5;260;-35.96;144.04
A;99584.15;437061.81;5;262;-35.96;144.04
A;99584.74;437062.62;5;500;-35.96;144.04
A;99585.33;437063.43;5;500;-35.96;144.04
A;99585.92;437064.24;5;500;-35.96;144.04
A;99586.5;437065.05;5;500;-36.13;143.87
A;99587.09;437065.86;5;185;-41.86;138.14
A;99587.76;437066.6;5;184;-41.86;138.14
A;99588.43;437067.35;10;185;-41.86;138.14
A;99589.09;437068.09;37;186;-41.86;138.14
A;99589.76;437068.84;4;186;-41.86;138.14
A;99590.43;437069.58;4;178;-41.86;138.14
A;99591.1;437070.33;4;177;-41.86;138.14
A;99591.76;437071.07;4;176;-41.86;138.14
A;99592.43;437071.82;4;172;-43.71;136.29
A;99593.12;437072.54;4;166;-45.55;134.45
A;99593.83;437073.24;4;165;-45.55;134.45
A;99594.55;437073.94;4;164;-45.55;134.45
A;99595.26;437074.64;4;164;-45.55;134.45
A;99595.98;437075.34;4;165;-45.55;134.45
A;99596.69;437076.04;4;166;-45.55;134.45
A;99597.4;437076.74;14;167;-45.55;134.45
A;99598.12;437077.44;14;167;-45.55;134.45
A;99598.83;437078.14;24;166;-45.55;134.45
A;99599.54;437078.84;24;156;-49.27;130.73
A;99600.3;437079.49;24;152;-51.01;128.99
A;99601.08;437080.12;7;152;-51.01;128.99
A;99601.86;437080.75;7;152;-51.01;128.99
A;99602.63;437081.38;7;151;-51.01;128.99
A;99603.41;437082.01;7;151;-51.01;128.99
A;99604.19;437082.64;7;150;-51.01;128.99
A;99604.97;437083.27;7;153;-52.99;127.01
A;99605.76;437083.87;7;148;-54.73;125.27
A;99606.58;437084.45;7;147;-54.73;125.27
A;99607.4;437085.03;7;148;-54.73;125.27
A;99608.21;437085.6;7;148;-54.73;125.27
A;99609.03;437086.18;7;148;-54.73;125.27
A;99609.85;437086.76;7;148;-54.73;125.27
A;99610.66;437087.34;7;150;-60.13;119.87
A;99611.53;437087.83;11;150;-60.8;119.2
A;99612.4;437088.32;32;150;-60.8;119.2
A;99613.27;437088.81;6;150;-60.8;119.2
A;99614.15;437089.3;6;147;-60.8;119.2
A;99615.02;437089.78;6;150;-63.33;116.67
A;99615.91;437090.23;6;153;-64.23;115.77
A;99616.81;437090.67;6;156;-64.23;115.77
A;99617.71;437091.1;6;280;-64.23;115.77
A;99618.61;437091.54;6;201;-66.98;113.02
A;99619.53;437091.93;6;184;-70.02;109.98
A;99620.47;437092.27;10;184;-70.02;109.98
A;99621.41;437092.61;21;185;-70.02;109.98
A;99622.35;437092.95;27;185;-70.02;109.98
A;99623.29;437093.3;27;186;-70.97;109.03
A;99624.24;437093.62;26;187;-71.16;108.84
A;99625.18;437093.94;26;187;-71.16;108.84
A;99626.13;437094.27;25;188;-71.16;108.84
A;99627.08;437094.59;19;2;-71.16;108.84
A;99628.02;437094.91;19;2;-71.64;108.36
A;99628.97;437095.23;18;2;-72.7;107.3
A;99629.93;437095.53;18;2;-72.7;107.3
A;99630.88;437095.82;17;2;-72.7;107.3
A;99631.84;437096.12;17;2;-72.7;107.3
A;99632.79;437096.42;19;2;-72.7;107.3
A;99633.75;437096.71;20;2;-72.7;107.3
A;99634.7;437097.01;22;2;-72.7;107.3
A;99635.66;437097.31;24;2;-72.7;107.3
A;99636.61;437097.61;23;198;-77.18;102.82
A;99637.59;437097.83;24;363;-77.91;102.09
A;99638.56;437098.04;25;363;-77.91;102.09
A;99639.54;437098.25;27;222;-77.91;102.09
A;99640.52;437098.46;28;220;-77.91;102.09
A;99641.5;437098.67;30;219;-77.91;102.09
A;99642.47;437098.88;46;218;-77.91;102.09
A;99643.45;437099.09;48;216;-78.29;101.71
A;99644.43;437099.29;48;215;-79.26;100.74
A;99645.41;437099.48;49;215;-79.26;100.74
A;99646.4;437099.66;51;214;-79.26;100.74
A;99647.38;437099.85;51;214;-79.26;100.74
A;99648.36;437100.03;6;213;-79.26;100.74
A;99649.34;437100.22;6;213;-79.26;100.74
A;99650.33;437100.41;6;213;-79.26;100.74
A;99651.31;437100.59;6;213;-79.81;100.19
A;99652.29;437100.77;6;212;-80.42;99.58
A;99653.28;437100.94;6;215;-80.42;99.58
A;99654.26;437101.1;6;214;-80.42;99.58
A;99655.25;437101.27;6;214;-80.42;99.58
A;99656.24;437101.44;6;214;-80.42;99.58
A;99657.22;437101.6;6;214;-80.42;99.58
A;99658.21;437101.77;6;214;-80.42;99.58
A;99659.19;437101.94;6;213;-80.42;99.58
A;99660.18;437102.1;62;213;-80.42;99.58
A;99661.17;437102.27;61;43;-80.78;99.22
A;99662.15;437102.43;70;32;-82.97;97.03
A;99663.15;437102.55;62;28;-82.97;97.03
A;99664.14;437102.67;61;24;-82.97;97.03
A;99665.13;437102.8;37;20;-82.97;97.03
A;99666.12;437102.92;37;16;-82.97;97.03
A;99667.12;437103.04;58;12;-82.97;97.03
A;99668.11;437103.16;28;8;-82.97;97.03
A;99669.1;437103.28;28;3;-82.97;97.03
A;99670.09;437103.41;28;3;-82.97;97.03
A;99671.09;437103.53;28;3;-82.04;97.96
A;99672.08;437103.67;21;3;-80.71;99.29
A;99673.06;437103.83;21;2;-80.71;99.29
A;99674.05;437103.99;21;2;-80.71;99.29
A;99675.04;437104.15;21;2;-80.71;99.29
A;99676.02;437104.31;21;2;-80.71;99.29
A;99677.01;437104.48;56;2;-80.71;99.29
A;99678.0;437104.64;56;2;-80.93;99.07
A;99678.98;437104.79;21;2;-86.42;93.58
A;99679.98;437104.86;61;13;-86.42;93.58
A;99680.98;437104.92;21;13;-86.42;93.58
A;99681.98;437104.98;21;13;-86.42;93.58
A;99682.98;437105.04;5;13;-86.42;93.58
A;99683.97;437105.11;5;14;-86.42;93.58
A;99684.97;437105.17;5;200;-87.8;92.2
A;99685.97;437105.21;5;199;-88.45;91.55
A;99686.97;437105.23;5;199;-88.45;91.55
A;99687.97;437105.26;5;199;-88.45;91.55
A;99688.97;437105.29;5;199;-88.45;91.55
A;99689.97;437105.32;5;199;-88.45;91.55
A;99690.97;437105.34;5;201;-88.45;91.55
A;99691.97;437105.37;5;210;-88.45;91.55
A;99692.97;437105.4;12;197;-88.45;91.55
A;99693.97;437105.42;12;197;-88.45;91.55
A;99694.97;437105.45;12;212;-87.62;92.38
A;99695.97;437105.49;13;197;-87.51;92.49
A;99696.97;437105.54;72;197;-87.51;92.49
A;99697.97;437105.58;71;201;-87.51;92.49
A;99698.96;437105.62;70;201;-87.51;92.49
A;99699.96;437105.67;69;198;-87.51;92.49
A;99700.96;437105.71;68;198;-87.51;92.49
A;99701.96;437105.75;68;198;-87.51;92.49
A;99702.96;437105.8;70;198;-87.51;92.49
A;99703.96;437105.84;33;201;-87.51;92.49
A;99704.96;437105.88;14;201;-87.51;92.49
A;99705.96;437105.93;14;201;-87.51;92.49
A;99706.96;437105.97;14;201;-87.51;92.49
A;99707.96;437106.01;14;201;-87.51;92.49
A;99708.96;437106.06;14;201;-87.51;92.49
A;99709.95;437106.1;14;201;-89.76;90.24
A;99710.95;437106.1;14;210;-90.94;89.06
A;99711.95;437106.09;14;210;-90.94;89.06
A;99712.95;437106.07;14;210;-90.94;89.06
A;99713.95;437106.06;14;211;-90.94;89.06
A;99714.95;437106.04;14;211;-90.94;89.06
A;99715.95;437106.02;14;210;-90.94;89.06
A;99716.95;437106.01;14;206;-90.94;89.06
A;99717.95;437105.99;14;205;-90.94;89.06
A;99718.95;437105.97;14;205;-90.94;89.06
A;99719.95;437105.96;19;204;-90.94;89.06
A;99720.95;437105.94;40;205;-90.94;89.06
A;99721.95;437105.92;40;206;-90.94;89.06
A;99722.95;437105.91;95;208;-90.94;89.06
A;99723.95;437105.89;95;209;-90.94;89.06
A;99724.95;437105.87;99;209;-90.94;89.06
A;99725.95;437105.86;117;209;-91.26;88.74
A;99726.95;437105.84;117;210;-91.56;88.44
A;99727.95;437105.81;116;206;-91.56;88.44
A;99728.95;437105.78;115;205;-91.56;88.44
A;99729.95;437105.75;77;205;-91.56;88.44
A;99730.95;437105.73;73;204;-91.56;88.44
A;99731.95;437105.7;43;204;-91.56;88.44
A;99732.95;437105.67;42;205;-91.56;88.44
A;99733.95;437105.65;7;205;-91.56;88.44
A;99734.95;437105.62;7;205;-91.56;88.44
A;99735.95;437105.59;7;206;-91.56;88.44
A;99736.95;437105.56;7;206;-91.56;88.44
A;99737.95;437105.54;7;207;-91.56;88.44
A;99738.95;437105.51;7;207;-91.56;88.44
A;99739.95;437105.48;7;207;-91.56;88.44
A;99740.95;437105.45;7;210;-93.48;86.52
A;99741.94;437105.39;7;211;-93.58;86.42
