Sectie;Xcoord;Ycoord;dist_binnen;dist_buiten;angle_binnen;angle_buiten
A;199232.2;515802.16;500;500;9.19;-170.81
A;199232.04;515803.15;500;500;8.72;-171.28
A;199231.89;515804.14;500;500;7.19;-172.81
A;199231.77;515805.13;500;500;7.19;-172.81
A;199231.64;515806.12;500;500;7.19;-172.81
A;199231.52;515807.11;500;500;7.19;-172.81
A;199231.39;515808.11;500;500;7.19;-172.81
A;199231.27;515809.1;500;500;7.19;-172.81
A;199231.14;515810.09;500;500;7.19;-172.81
A;199231.02;515811.08;500;500;42.35;-137.65
A;199230.51;515811.64;500;500;10.28;-169.72
A;199230.33;515812.62;500;500;10.28;-169.72
A;199230.16;515813.6;500;500;10.28;-169.72
A;199229.98;515814.59;500;500;10.28;-169.72
A;199229.8;515815.57;500;500;10.28;-169.72
A;199229.62;515816.56;500;500;10.28;-169.72
A;199229.44;515817.54;500;500;10.28;-169.72
A;199229.26;515818.52;500;500;10.28;-169.72
A;199229.08;515819.51;500;500;10.28;-169.72
A;199228.91;515820.49;500;500;10.28;-169.72
A;199228.73;515821.48;500;500;10.28;-169.72
A;199228.55;515822.46;500;500;10.28;-169.72
A;199228.37;515823.44;500;500;10.28;-169.72
A;199228.19;515824.43;500;500;10.28;-169.72
A;199228.01;515825.41;500;500;10.28;-169.72
A;199227.83;515826.4;500;500;10.28;-169.72
A;199227.66;515827.38;500;500;10.28;-169.72
A;199227.48;515828.36;500;500;10.28;-169.72
A;199227.3;515829.35;500;500;14.58;-165.42
A;199227.05;515830.31;500;500;15.56;-164.44
A;199226.78;515831.28;500;500;15.56;-164.44
A;199226.51;515832.24;500;500;15.56;-164.44
A;199226.24;515833.2;500;500;15.56;-164.44
A;199225.97;515834.17;500;500;15.56;-164.44
A;199225.71;515835.13;500;500;14.94;-165.06
A;199225.45;515836.1;500;500;14.38;-165.62
A;199225.2;515837.07;500;500;14.38;-165.62
A;199224.95;515838.04;500;500;14.38;-165.62
A;199224.7;515839.0;500;500;14.38;-165.62
A;199224.46;515839.97;500;500;14.38;-165.62
A;199224.21;515840.94;500;500;14.08;-165.92
A;199223.96;515841.91;500;500;13.07;-166.93
A;199223.74;515842.89;500;500;13.07;-166.93
A;199223.51;515843.86;500;500;13.07;-166.93
A;199223.29;515844.83;500;500;13.07;-166.93
A;199223.06;515845.81;500;500;13.07;-166.93
A;199222.83;515846.78;500;500;13.07;-166.93
A;199222.61;515847.76;500;500;11.97;-168.03
A;199222.4;515848.73;500;500;11.9;-168.1
A;199222.19;515849.71;500;500;11.9;-168.1
A;199221.99;515850.69;500;500;11.9;-168.1
A;199221.78;515851.67;500;500;11.9;-168.1
A;199221.58;515852.65;500;500;11.9;-168.1
A;199221.37;515853.63;500;500;10.99;-169.01
A;199221.18;515854.61;500;500;10.5;-169.5
A;199221.0;515855.59;500;500;10.5;-169.5
A;199220.81;515856.58;500;500;10.5;-169.5
A;199220.63;515857.56;500;500;10.5;-169.5
A;199220.45;515858.54;500;500;10.5;-169.5
A;199220.27;515859.52;500;500;5.29;-174.71
A;199220.18;515860.51;500;500;-4.08;175.92
A;199220.25;515861.51;500;500;-11.59;168.41
A;199220.45;515862.49;500;500;-18.11;161.89
A;199220.76;515863.44;500;500;-24.62;155.38
A;199221.17;515864.35;500;500;-31.25;148.75
A;199221.69;515865.2;500;500;-37.47;142.53
A;199222.3;515865.99;500;500;-43.47;136.53
A;199222.99;515866.72;500;500;-51.88;128.12
A;199223.77;515867.33;500;500;-57.56;122.44
A;199224.62;515867.87;500;500;-63.92;116.08
A;199225.51;515868.31;500;500;-73.2;106.8
A;199226.46;515868.59;500;500;-89.96;90.04
A;199227.46;515868.59;500;500;-89.96;90.04
A;199228.46;515868.6;500;500;-89.96;90.04
A;199229.46;515868.6;500;500;-89.96;90.04
A;199230.46;515868.6;500;500;-89.96;90.04
A;199231.46;515868.6;500;500;-89.96;90.04
A;199232.46;515868.6;500;500;-89.96;90.04
A;199233.46;515868.6;500;500;-89.96;90.04
A;199234.46;515868.6;500;500;-89.96;90.04
A;199235.46;515868.6;500;500;-89.96;90.04
A;199236.46;515868.6;500;500;-89.96;90.04
A;199237.46;515868.6;500;500;-89.96;90.04
A;199238.46;515868.6;500;500;-89.96;90.04
A;199239.46;515868.6;500;500;-89.96;90.04
A;199240.46;515868.6;500;500;-89.96;90.04
A;199241.46;515868.6;500;500;-89.96;90.04
A;199242.46;515868.61;500;500;-89.96;90.04
A;199243.46;515868.61;500;500;-89.96;90.04
A;199244.46;515868.61;500;500;-89.96;90.04
A;199245.46;515868.61;500;500;-89.96;90.04
A;199246.46;515868.61;500;500;-89.96;90.04
A;199247.46;515868.61;500;500;-89.96;90.04
A;199248.46;515868.61;500;500;-89.96;90.04
A;199249.46;515868.61;500;500;-89.96;90.04
A;199250.46;515868.61;500;500;-89.96;90.04
A;199251.46;515868.61;500;500;-89.96;90.04
A;199252.46;515868.61;500;500;-89.96;90.04
A;199253.46;515868.61;500;500;-89.96;90.04
A;199254.46;515868.61;500;500;-89.96;90.04
A;199255.46;515868.62;500;500;-89.96;90.04
A;199256.46;515868.62;500;500;-89.96;90.04
A;199257.46;515868.62;500;500;-89.96;90.04
A;199258.46;515868.62;500;500;-89.96;90.04
A;199259.46;515868.62;500;500;-89.96;90.04
A;199260.46;515868.62;500;500;-89.96;90.04
A;199261.46;515868.62;500;500;-89.96;90.04
A;199262.46;515868.62;500;500;-89.96;90.04
A;199263.46;515868.62;500;500;-89.96;90.04
A;199264.46;515868.62;500;500;-89.96;90.04
A;199265.46;515868.62;500;500;-89.96;90.04
A;199266.46;515868.62;500;500;-89.96;90.04
A;199267.46;515868.62;500;500;-89.96;90.04
A;199268.46;515868.62;500;500;-90.1;89.9
A;199269.46;515868.62;500;500;-91.36;88.64
A;199270.46;515868.6;500;500;-91.36;88.64
A;199271.46;515868.58;500;500;-91.36;88.64
A;199272.46;515868.55;500;500;-91.36;88.64
A;199273.46;515868.53;500;500;-91.36;88.64
A;199274.46;515868.5;500;500;-91.36;88.64
A;199275.46;515868.48;500;500;-91.36;88.64
A;199276.46;515868.46;500;500;-91.36;88.64
A;199277.46;515868.43;500;500;-91.36;88.64
A;199278.46;515868.41;500;500;-91.36;88.64
A;199279.46;515868.39;500;500;-91.36;88.64
A;199280.46;515868.36;500;500;-91.36;88.64
A;199281.46;515868.34;500;500;-91.36;88.64
A;199282.46;515868.31;500;500;-91.36;88.64
A;199283.46;515868.29;500;500;-91.36;88.64
A;199284.45;515868.27;500;500;-91.36;88.64
A;199285.45;515868.24;500;500;-91.36;88.64
A;199286.45;515868.22;500;500;-91.36;88.64
A;199287.45;515868.2;500;500;-91.36;88.64
A;199288.45;515868.17;500;500;-91.36;88.64
A;199289.45;515868.15;500;500;-91.36;88.64
A;199290.45;515868.12;500;500;-91.36;88.64
A;199291.45;515868.1;500;500;-91.36;88.64
A;199292.45;515868.08;500;500;-91.36;88.64
A;199293.45;515868.05;500;500;-91.3;88.7
A;199294.45;515868.03;500;500;-90.66;89.34
A;199295.45;515868.02;500;500;-90.66;89.34
A;199296.45;515868.01;500;500;-90.66;89.34
A;199297.45;515868.0;500;500;-90.66;89.34
A;199298.45;515867.98;500;500;-90.66;89.34
A;199299.45;515867.97;500;500;-90.66;89.34
A;199300.45;515867.96;500;500;-90.66;89.34
A;199301.45;515867.95;500;500;-90.66;89.34
A;199302.45;515867.94;500;500;-90.66;89.34
A;199303.45;515867.93;500;500;-90.66;89.34
A;199304.45;515867.92;500;500;-90.66;89.34
A;199305.45;515867.9;500;500;-90.66;89.34
A;199306.45;515867.89;500;500;-90.66;89.34
A;199307.45;515867.88;500;500;-90.66;89.34
A;199308.45;515867.87;500;500;-90.66;89.34
A;199309.45;515867.86;500;500;-90.66;89.34
A;199310.45;515867.85;500;500;-90.66;89.34
A;199311.45;515867.84;500;500;-90.66;89.34
A;199312.45;515867.82;500;500;-90.66;89.34
A;199313.45;515867.81;500;500;-90.66;89.34
A;199314.45;515867.8;500;500;-90.66;89.34
A;199315.45;515867.79;500;500;-90.66;89.34
A;199316.45;515867.78;500;500;-90.66;89.34
A;199317.45;515867.77;500;500;-90.66;89.34
A;199318.45;515867.75;500;500;-90.66;89.34
A;199319.45;515867.74;500;500;-90.66;89.34
A;199320.45;515867.73;500;500;-90.66;89.34
A;199321.45;515867.72;500;500;-90.66;89.34
A;199322.45;515867.71;500;500;-90.66;89.34
A;199323.45;515867.7;500;500;-90.66;89.34
A;199324.45;515867.69;500;500;-90.66;89.34
A;199325.45;515867.67;500;500;-90.66;89.34
A;199326.45;515867.66;500;500;-90.66;89.34
A;199327.45;515867.65;500;500;-90.66;89.34
A;199328.45;515867.64;500;500;-90.66;89.34
A;199329.45;515867.63;500;500;-90.66;89.34
A;199330.45;515867.62;500;500;-90.66;89.34
A;199331.45;515867.61;500;500;-90.66;89.34
A;199332.45;515867.59;500;500;-90.66;89.34
A;199333.45;515867.58;500;500;-90.66;89.34
A;199334.45;515867.57;500;500;-90.66;89.34
A;199335.45;515867.56;500;500;-90.66;89.34
A;199336.45;515867.55;500;500;-90.66;89.34
A;199337.45;515867.54;500;500;-90.66;89.34
A;199338.45;515867.53;500;500;-90.66;89.34
A;199339.45;515867.51;500;500;-90.66;89.34
A;199340.45;515867.5;500;500;-90.66;89.34
A;199341.45;515867.49;500;500;-90.66;89.34
A;199342.45;515867.48;500;500;-90.66;89.34
A;199343.45;515867.47;500;500;-90.66;89.34
A;199344.45;515867.46;500;500;-90.66;89.34
A;199345.45;515867.45;500;500;-90.66;89.34
A;199346.45;515867.43;500;500;-90.66;89.34
A;199347.45;515867.42;500;500;-90.66;89.34
A;199348.45;515867.41;500;500;-90.66;89.34
A;199349.45;515867.4;500;500;-90.66;89.34
A;199350.45;515867.39;500;500;-90.66;89.34
A;199351.45;515867.38;500;500;-90.66;89.34
A;199352.45;515867.37;500;500;-90.66;89.34
A;199353.45;515867.35;500;500;-90.66;89.34
A;199354.45;515867.34;500;500;-90.66;89.34
A;199355.45;515867.33;500;500;-90.66;89.34
A;199356.45;515867.32;500;500;-90.66;89.34
A;199357.45;515867.31;500;500;-90.66;89.34
A;199358.45;515867.3;500;500;-90.66;89.34
A;199359.45;515867.28;500;500;-90.66;89.34
A;199360.45;515867.27;500;500;-90.66;89.34
A;199361.45;515867.26;500;500;-90.66;89.34
A;199362.45;515867.25;500;500;-90.66;89.34
A;199363.45;515867.24;500;500;-90.66;89.34
A;199364.45;515867.23;500;500;-90.66;89.34
A;199365.45;515867.22;500;500;-90.66;89.34
A;199366.45;515867.2;500;500;-90.66;89.34
A;199367.45;515867.19;500;500;-90.66;89.34
A;199368.45;515867.18;500;500;-90.66;89.34
A;199369.45;515867.17;500;500;-90.66;89.34
A;199370.45;515867.16;500;500;-90.66;89.34
A;199371.45;515867.15;500;500;-90.66;89.34
A;199372.45;515867.14;500;500;-90.66;89.34
A;199373.45;515867.12;500;500;-90.66;89.34
A;199374.45;515867.11;500;500;-90.66;89.34
A;199375.45;515867.1;500;500;-90.66;89.34
A;199376.45;515867.09;500;500;-90.66;89.34
A;199377.45;515867.08;500;500;-90.66;89.34
A;199378.45;515867.07;500;500;-90.66;89.34
A;199379.45;515867.06;500;500;-90.66;89.34
A;199380.45;515867.04;500;500;-90.66;89.34
A;199381.45;515867.03;500;500;-90.66;89.34
A;199382.45;515867.02;500;500;-90.66;89.34
A;199383.45;515867.01;500;500;-90.66;89.34
A;199384.45;515867.0;500;500;-90.66;89.34
A;199385.45;515866.99;500;500;-90.66;89.34
A;199386.45;515866.98;500;500;-90.66;89.34
A;199387.45;515866.96;500;500;-90.66;89.34
A;199388.45;515866.95;500;500;-90.66;89.34
A;199389.45;515866.94;500;500;-90.66;89.34
A;199390.45;515866.93;500;500;-90.66;89.34
A;199391.45;515866.92;500;500;-90.66;89.34
A;199392.45;515866.91;500;500;-90.66;89.34
A;199393.45;515866.9;500;500;-90.66;89.34
A;199394.45;515866.88;500;500;-90.66;89.34
A;199395.45;515866.87;500;500;-90.66;89.34
A;199396.45;515866.86;500;500;-90.66;89.34
A;199397.45;515866.85;500;500;-90.66;89.34
A;199398.45;515866.84;500;500;-90.66;89.34
A;199399.45;515866.83;500;500;-90.66;89.34
A;199400.45;515866.81;500;500;-90.66;89.34
A;199401.45;515866.8;500;500;-90.66;89.34
A;199402.45;515866.79;500;500;-90.66;89.34
A;199403.45;515866.78;500;500;-90.66;89.34
A;199404.45;515866.77;500;500;-90.66;89.34
A;199405.45;515866.76;500;500;-90.66;89.34
A;199406.45;515866.75;500;500;-90.66;89.34
A;199407.45;515866.73;500;500;-90.66;89.34
A;199408.45;515866.72;500;500;-90.66;89.34
A;199409.45;515866.71;500;500;-90.66;89.34
A;199410.45;515866.7;500;500;-90.66;89.34
A;199411.45;515866.69;500;500;-90.66;89.34
A;199412.45;515866.68;500;500;-90.66;89.34
A;199413.45;515866.67;500;500;-90.66;89.34
A;199414.45;515866.65;500;500;-90.66;89.34
A;199415.45;515866.64;500;500;-90.66;89.34
A;199416.45;515866.63;500;500;-90.66;89.34
A;199417.45;515866.62;500;500;-90.66;89.34
A;199418.45;515866.61;500;500;-90.66;89.34
A;199419.45;515866.6;500;500;-90.66;89.34
A;199420.45;515866.59;500;500;-90.66;89.34
A;199421.45;515866.57;500;500;-90.66;89.34
A;199422.45;515866.56;500;500;-90.66;89.34
A;199423.45;515866.55;500;500;-90.66;89.34
A;199424.45;515866.54;500;500;-90.66;89.34
A;199425.45;515866.53;500;500;-90.66;89.34
A;199426.45;515866.52;500;500;-90.66;89.34
A;199427.45;515866.51;500;500;-90.66;89.34
A;199428.45;515866.49;500;500;-90.66;89.34
A;199429.45;515866.48;500;500;-90.66;89.34
A;199430.45;515866.47;500;500;-90.66;89.34
A;199431.45;515866.46;500;500;-90.66;89.34
A;199432.45;515866.45;500;500;-90.66;89.34
A;199433.45;515866.44;500;500;-90.66;89.34
A;199434.45;515866.43;500;500;-90.66;89.34
A;199435.45;515866.41;500;500;-90.66;89.34
A;199436.45;515866.4;500;500;-90.66;89.34
A;199437.45;515866.39;500;500;-90.66;89.34
A;199438.45;515866.38;500;500;-90.66;89.34
A;199439.45;515866.37;500;500;-90.66;89.34
A;199440.45;515866.36;500;500;-90.66;89.34
A;199441.45;515866.35;500;500;-90.66;89.34
A;199442.45;515866.33;500;500;-90.66;89.34
A;199443.45;515866.32;500;500;-90.66;89.34
A;199444.45;515866.31;500;500;-90.66;89.34
A;199445.45;515866.3;500;500;-90.66;89.34
A;199446.45;515866.29;500;500;-90.66;89.34
A;199447.45;515866.28;500;500;-90.66;89.34
A;199448.45;515866.26;500;500;-90.66;89.34
A;199449.44;515866.25;500;500;-90.71;89.29
A;199450.44;515866.24;500;500;-90.73;89.27
A;199451.44;515866.23;500;500;-90.73;89.27
A;199452.44;515866.22;500;500;-90.73;89.27
A;199453.44;515866.2;500;500;-90.73;89.27
A;199454.44;515866.19;500;500;-90.73;89.27
A;199455.44;515866.18;500;500;-90.73;89.27
A;199456.44;515866.17;500;500;-90.73;89.27
A;199457.44;515866.15;500;500;-90.73;89.27
A;199458.44;515866.14;500;500;-90.73;89.27
A;199459.44;515866.13;500;500;-90.73;89.27
A;199460.44;515866.11;500;500;-90.73;89.27
A;199461.44;515866.1;500;500;-90.73;89.27
A;199462.44;515866.09;500;500;-90.73;89.27
A;199463.44;515866.08;500;500;-90.73;89.27
A;199464.44;515866.06;500;500;-90.73;89.27
A;199465.44;515866.05;500;500;-90.73;89.27
A;199466.44;515866.04;500;500;-90.73;89.27
A;199467.44;515866.03;500;500;-90.73;89.27
A;199468.44;515866.01;500;500;-90.73;89.27
A;199469.44;515866.0;500;500;-90.73;89.27
A;199470.44;515865.99;500;500;-90.73;89.27
A;199471.44;515865.98;500;500;-90.73;89.27
A;199472.44;515865.96;500;500;-90.73;89.27
A;199473.44;515865.95;500;500;-90.73;89.27
A;199474.44;515865.94;500;500;-90.73;89.27
A;199475.44;515865.92;500;500;-90.73;89.27
A;199476.44;515865.91;500;500;-90.73;89.27
A;199477.44;515865.9;500;500;-90.73;89.27
A;199478.44;515865.89;500;500;-90.73;89.27
A;199479.44;515865.87;500;500;-90.73;89.27
A;199480.44;515865.86;500;500;-90.73;89.27
A;199481.44;515865.85;500;500;-90.73;89.27
A;199482.44;515865.84;500;500;-90.73;89.27
A;199483.44;515865.82;500;500;-90.73;89.27
A;199484.44;515865.81;500;500;-90.73;89.27
A;199485.44;515865.8;500;500;-90.73;89.27
A;199486.44;515865.79;500;500;-90.73;89.27
A;199487.44;515865.77;500;500;-90.73;89.27
A;199488.44;515865.76;500;500;-90.73;89.27
A;199489.44;515865.75;500;500;-90.73;89.27
A;199490.44;515865.73;500;500;-90.73;89.27
A;199491.44;515865.72;500;500;-90.73;89.27
A;199492.44;515865.71;500;500;-90.73;89.27
A;199493.44;515865.7;500;500;-90.73;89.27
A;199494.44;515865.68;500;500;-90.73;89.27
A;199495.44;515865.67;500;500;-90.73;89.27
A;199496.44;515865.66;500;500;-90.73;89.27
A;199497.44;515865.65;500;500;-90.73;89.27
A;199498.44;515865.63;500;500;-90.73;89.27
A;199499.44;515865.62;500;500;-90.73;89.27
A;199500.44;515865.61;500;500;-90.73;89.27
A;199501.44;515865.6;500;500;-90.73;89.27
A;199502.44;515865.58;500;500;-90.73;89.27
A;199503.44;515865.57;500;500;-90.73;89.27
A;199504.44;515865.56;500;500;-90.73;89.27
A;199505.44;515865.54;500;500;-90.73;89.27
A;199506.44;515865.53;500;500;-90.73;89.27
A;199507.44;515865.52;500;500;-90.73;89.27
A;199508.44;515865.51;500;500;-90.73;89.27
A;199509.44;515865.49;500;500;-90.73;89.27
A;199510.44;515865.48;500;500;-90.73;89.27
A;199511.44;515865.47;500;500;-90.73;89.27
A;199512.44;515865.46;500;500;-90.73;89.27
A;199513.44;515865.44;500;500;-90.73;89.27
A;199514.44;515865.43;500;500;-90.73;89.27
A;199515.44;515865.42;500;500;-90.73;89.27
A;199516.44;515865.41;500;500;-90.73;89.27
A;199517.44;515865.39;500;500;-90.73;89.27
A;199518.44;515865.38;500;500;-90.73;89.27
A;199519.44;515865.37;500;500;-90.73;89.27
A;199520.44;515865.36;500;500;-90.73;89.27
A;199521.44;515865.34;500;500;-90.73;89.27
A;199522.44;515865.33;500;500;-90.73;89.27
A;199523.44;515865.32;500;500;-90.73;89.27
A;199524.44;515865.3;500;500;-90.73;89.27
A;199525.44;515865.29;500;500;-90.73;89.27
A;199526.44;515865.28;500;500;-90.73;89.27
A;199527.44;515865.27;500;500;-90.73;89.27
A;199528.44;515865.25;500;500;-91.06;88.94
A;199529.44;515865.24;500;500;-91.21;88.79
A;199530.44;515865.21;500;500;-91.21;88.79
A;199531.44;515865.19;500;500;-91.21;88.79
A;199532.44;515865.17;500;500;-91.21;88.79
A;199533.44;515865.15;500;500;-91.21;88.79
A;199534.44;515865.13;500;500;-91.21;88.79
A;199535.44;515865.11;500;500;-91.21;88.79
A;199536.44;515865.09;500;500;-91.21;88.79
A;199537.44;515865.07;500;500;-91.21;88.79
A;199538.44;515865.05;500;500;-91.5;88.5
A;199539.44;515865.02;500;500;-92.23;87.77
A;199540.44;515864.98;500;500;-92.23;87.77
A;199541.44;515864.94;500;500;-92.23;87.77
A;199542.44;515864.9;500;500;-92.23;87.77
A;199543.43;515864.86;500;500;-92.23;87.77
A;199544.43;515864.83;500;500;-92.23;87.77
A;199545.43;515864.79;500;500;-92.23;87.77
A;199546.43;515864.75;500;500;-92.23;87.77
A;199547.43;515864.71;500;500;-92.23;87.77
A;199548.43;515864.67;500;500;-92.23;87.77
A;199549.43;515864.63;500;500;-92.98;87.02
A;199550.43;515864.58;500;500;-93.1;86.9
A;199551.43;515864.52;500;500;-93.1;86.9
A;199552.43;515864.47;500;500;-93.1;86.9
A;199553.42;515864.42;500;500;-93.1;86.9
A;199554.42;515864.36;500;500;-93.1;86.9
A;199555.42;515864.31;500;500;-93.1;86.9
A;199556.42;515864.25;500;500;-93.1;86.9
A;199557.42;515864.2;500;500;-93.1;86.9
A;199558.42;515864.15;500;500;-93.1;86.9
A;199559.42;515864.09;500;500;-93.42;86.58
A;199560.41;515864.03;500;500;-93.79;86.21
A;199561.41;515863.97;500;500;-93.79;86.21
A;199562.41;515863.9;500;500;-93.79;86.21
A;199563.41;515863.83;500;500;-93.79;86.21
A;199564.41;515863.77;500;500;-93.79;86.21
